"path","ratio","sub_h","method","parameter","estimate","truth"
377,800,0.08,"new_piecewise taylor","sigma[1]",0.327353304277444,0.3
377,800,0.08,"new_piecewise taylor","sigma[2]",0.51562255024447,0.5
378,800,0.08,"new_piecewise taylor","epsilon",0.107610776917065,0.1
378,800,0.08,"new_piecewise taylor","alpha",0.492918551719991,0.5
378,800,0.08,"new_piecewise taylor","gamma",1.44490161204777,1.5
378,800,0.08,"new_piecewise taylor","beta",1.29517665904961,1.4
378,800,0.08,"new_piecewise taylor","sigma[1]",0.312820739747703,0.3
378,800,0.08,"new_piecewise taylor","sigma[2]",0.496086669265623,0.5
379,800,0.08,"new_piecewise taylor","epsilon",0.108678833267563,0.1
379,800,0.08,"new_piecewise taylor","alpha",0.491133793243811,0.5
379,800,0.08,"new_piecewise taylor","gamma",1.64049321407924,1.5
379,800,0.08,"new_piecewise taylor","beta",1.40636164202905,1.4
379,800,0.08,"new_piecewise taylor","sigma[1]",0.368371670839958,0.3
379,800,0.08,"new_piecewise taylor","sigma[2]",0.523311931071927,0.5
380,800,0.08,"new_piecewise taylor","epsilon",0.106189194861889,0.1
380,800,0.08,"new_piecewise taylor","alpha",0.489056566586399,0.5
380,800,0.08,"new_piecewise taylor","gamma",1.01959145025121,1.5
380,800,0.08,"new_piecewise taylor","beta",1.1258479845789,1.4
380,800,0.08,"new_piecewise taylor","sigma[1]",0.332759684823497,0.3
380,800,0.08,"new_piecewise taylor","sigma[2]",0.513560220321737,0.5
381,800,0.08,"new_piecewise taylor","epsilon",0.0987633874779098,0.1
381,800,0.08,"new_piecewise taylor","alpha",0.497364960072612,0.5
381,800,0.08,"new_piecewise taylor","gamma",1.19080997585122,1.5
381,800,0.08,"new_piecewise taylor","beta",1.33591380551285,1.4
381,800,0.08,"new_piecewise taylor","sigma[1]",0.31723463231345,0.3
381,800,0.08,"new_piecewise taylor","sigma[2]",0.553614568423253,0.5
382,800,0.08,"new_piecewise taylor","epsilon",0.104132668361515,0.1
382,800,0.08,"new_piecewise taylor","alpha",0.499276359515722,0.5
382,800,0.08,"new_piecewise taylor","gamma",1.01000081989543,1.5
382,800,0.08,"new_piecewise taylor","beta",1.09409265445776,1.4
382,800,0.08,"new_piecewise taylor","sigma[1]",0.332499737488338,0.3
382,800,0.08,"new_piecewise taylor","sigma[2]",0.491911513467006,0.5
383,800,0.08,"new_piecewise taylor","epsilon",0.104768335198069,0.1
383,800,0.08,"new_piecewise taylor","alpha",0.486831323005563,0.5
383,800,0.08,"new_piecewise taylor","gamma",1.7188531138803,1.5
383,800,0.08,"new_piecewise taylor","beta",1.66876666820907,1.4
383,800,0.08,"new_piecewise taylor","sigma[1]",0.334642207619187,0.3
383,800,0.08,"new_piecewise taylor","sigma[2]",0.455777796869323,0.5
384,800,0.08,"new_piecewise taylor","epsilon",0.0948854922420657,0.1
384,800,0.08,"new_piecewise taylor","alpha",0.483221173762519,0.5
384,800,0.08,"new_piecewise taylor","gamma",1.01000213478193,1.5
384,800,0.08,"new_piecewise taylor","beta",0.76732854746977,1.4
384,800,0.08,"new_piecewise taylor","sigma[1]",0.338760565962714,0.3
384,800,0.08,"new_piecewise taylor","sigma[2]",0.545390087774964,0.5
385,800,0.08,"new_piecewise taylor","epsilon",0.102444486508326,0.1
385,800,0.08,"new_piecewise taylor","alpha",0.480380196397842,0.5
385,800,0.08,"new_piecewise taylor","gamma",1.01000244338691,1.5
385,800,0.08,"new_piecewise taylor","beta",0.98885939653415,1.4
385,800,0.08,"new_piecewise taylor","sigma[1]",0.348376028848302,0.3
385,800,0.08,"new_piecewise taylor","sigma[2]",0.467892047849906,0.5
386,800,0.08,"new_piecewise taylor","epsilon",0.105538394521743,0.1
386,800,0.08,"new_piecewise taylor","alpha",0.48360447832593,0.5
386,800,0.08,"new_piecewise taylor","gamma",1.45907112470913,1.5
386,800,0.08,"new_piecewise taylor","beta",1.38285542396616,1.4
386,800,0.08,"new_piecewise taylor","sigma[1]",0.336465544390249,0.3
386,800,0.08,"new_piecewise taylor","sigma[2]",0.465187979121929,0.5
387,800,0.08,"new_piecewise taylor","epsilon",0.105359337497664,0.1
387,800,0.08,"new_piecewise taylor","alpha",0.49043967181551,0.5
387,800,0.08,"new_piecewise taylor","gamma",1.46478818899523,1.5
387,800,0.08,"new_piecewise taylor","beta",1.33775868989219,1.4
387,800,0.08,"new_piecewise taylor","sigma[1]",0.363158942407964,0.3
387,800,0.08,"new_piecewise taylor","sigma[2]",0.50033709870618,0.5
388,800,0.08,"new_piecewise taylor","epsilon",0.100798241069894,0.1
388,800,0.08,"new_piecewise taylor","alpha",0.482761394097164,0.5
388,800,0.08,"new_piecewise taylor","gamma",1.46668610794095,1.5
388,800,0.08,"new_piecewise taylor","beta",1.53967206527961,1.4
388,800,0.08,"new_piecewise taylor","sigma[1]",0.292478371276677,0.3
388,800,0.08,"new_piecewise taylor","sigma[2]",0.481805957192526,0.5
389,800,0.08,"new_piecewise taylor","epsilon",0.0940418478152521,0.1
389,800,0.08,"new_piecewise taylor","alpha",0.462106945567599,0.5
389,800,0.08,"new_piecewise taylor","gamma",1.01114463674172,1.5
389,800,0.08,"new_piecewise taylor","beta",1.0920920550514,1.4
389,800,0.08,"new_piecewise taylor","sigma[1]",0.409449374318454,0.3
389,800,0.08,"new_piecewise taylor","sigma[2]",0.433681256216182,0.5
390,800,0.08,"new_piecewise taylor","epsilon",0.0972309170584409,0.1
390,800,0.08,"new_piecewise taylor","alpha",0.503798224014914,0.5
390,800,0.08,"new_piecewise taylor","gamma",1.30227248387407,1.5
390,800,0.08,"new_piecewise taylor","beta",1.23034508428866,1.4
390,800,0.08,"new_piecewise taylor","sigma[1]",0.2936955763603,0.3
390,800,0.08,"new_piecewise taylor","sigma[2]",0.501811380804517,0.5
391,800,0.08,"new_piecewise taylor","epsilon",0.0985436647636807,0.1
391,800,0.08,"new_piecewise taylor","alpha",0.49797441991407,0.5
391,800,0.08,"new_piecewise taylor","gamma",1.8546133361884,1.5
391,800,0.08,"new_piecewise taylor","beta",1.6396615280427,1.4
391,800,0.08,"new_piecewise taylor","sigma[1]",0.339647426200777,0.3
391,800,0.08,"new_piecewise taylor","sigma[2]",0.465636933105826,0.5
392,800,0.08,"new_piecewise taylor","epsilon",0.0995728276303793,0.1
392,800,0.08,"new_piecewise taylor","alpha",0.493727651248303,0.5
392,800,0.08,"new_piecewise taylor","gamma",1.05017232567986,1.5
392,800,0.08,"new_piecewise taylor","beta",1.13815781047751,1.4
392,800,0.08,"new_piecewise taylor","sigma[1]",0.304286046342075,0.3
392,800,0.08,"new_piecewise taylor","sigma[2]",0.496637616582568,0.5
393,800,0.08,"new_piecewise taylor","epsilon",0.101270041254706,0.1
393,800,0.08,"new_piecewise taylor","alpha",0.496032185031152,0.5
393,800,0.08,"new_piecewise taylor","gamma",1.58358278626573,1.5
393,800,0.08,"new_piecewise taylor","beta",1.63836992262344,1.4
393,800,0.08,"new_piecewise taylor","sigma[1]",0.356251023537497,0.3
393,800,0.08,"new_piecewise taylor","sigma[2]",0.523524662596162,0.5
394,800,0.08,"new_piecewise taylor","epsilon",0.0916536315110793,0.1
394,800,0.08,"new_piecewise taylor","alpha",0.485348989923032,0.5
394,800,0.08,"new_piecewise taylor","gamma",1.17333543647172,1.5
394,800,0.08,"new_piecewise taylor","beta",1.23258028898347,1.4
394,800,0.08,"new_piecewise taylor","sigma[1]",0.302138026859541,0.3
394,800,0.08,"new_piecewise taylor","sigma[2]",0.475729172249953,0.5
395,800,0.08,"new_piecewise taylor","epsilon",0.100662842301428,0.1
395,800,0.08,"new_piecewise taylor","alpha",0.491110669938814,0.5
395,800,0.08,"new_piecewise taylor","gamma",1.51884349566124,1.5
395,800,0.08,"new_piecewise taylor","beta",1.37655352163182,1.4
395,800,0.08,"new_piecewise taylor","sigma[1]",0.313175755338603,0.3
395,800,0.08,"new_piecewise taylor","sigma[2]",0.490863889246678,0.5
396,800,0.08,"new_piecewise taylor","epsilon",0.100937560914588,0.1
396,800,0.08,"new_piecewise taylor","alpha",0.490922318896695,0.5
396,800,0.08,"new_piecewise taylor","gamma",1.35328774647513,1.5
396,800,0.08,"new_piecewise taylor","beta",1.41656892555764,1.4
396,800,0.08,"new_piecewise taylor","sigma[1]",0.31699133404503,0.3
396,800,0.08,"new_piecewise taylor","sigma[2]",0.471184250107621,0.5
397,800,0.08,"new_piecewise taylor","epsilon",0.106143005539701,0.1
397,800,0.08,"new_piecewise taylor","alpha",0.497681738502683,0.5
397,800,0.08,"new_piecewise taylor","gamma",1.01000454357144,1.5
397,800,0.08,"new_piecewise taylor","beta",1.01076382865143,1.4
397,800,0.08,"new_piecewise taylor","sigma[1]",0.314869721251473,0.3
397,800,0.08,"new_piecewise taylor","sigma[2]",0.503330627247716,0.5
398,800,0.08,"new_piecewise taylor","epsilon",0.100635849010181,0.1
398,800,0.08,"new_piecewise taylor","alpha",0.503933085006223,0.5
398,800,0.08,"new_piecewise taylor","gamma",1.1906822018731,1.5
398,800,0.08,"new_piecewise taylor","beta",1.16721458032375,1.4
398,800,0.08,"new_piecewise taylor","sigma[1]",0.31104586706562,0.3
398,800,0.08,"new_piecewise taylor","sigma[2]",0.513464406854066,0.5
399,800,0.08,"new_piecewise taylor","epsilon",0.108097567774276,0.1
399,800,0.08,"new_piecewise taylor","alpha",0.496087863879848,0.5
399,800,0.08,"new_piecewise taylor","gamma",1.56999238227597,1.5
399,800,0.08,"new_piecewise taylor","beta",1.59813507804064,1.4
399,800,0.08,"new_piecewise taylor","sigma[1]",0.330139055361445,0.3
399,800,0.08,"new_piecewise taylor","sigma[2]",0.567875229174333,0.5
400,800,0.08,"new_piecewise taylor","epsilon",0.115578794276372,0.1
400,800,0.08,"new_piecewise taylor","alpha",0.483345866793449,0.5
400,800,0.08,"new_piecewise taylor","gamma",1.2950849026513,1.5
400,800,0.08,"new_piecewise taylor","beta",1.24912932212952,1.4
400,800,0.08,"new_piecewise taylor","sigma[1]",0.34662550082353,0.3
400,800,0.08,"new_piecewise taylor","sigma[2]",0.510065143636411,0.5
401,800,0.08,"new_piecewise taylor","epsilon",0.096866424614017,0.1
401,800,0.08,"new_piecewise taylor","alpha",0.489440737196526,0.5
401,800,0.08,"new_piecewise taylor","gamma",1.51196020467651,1.5
401,800,0.08,"new_piecewise taylor","beta",1.5532983841039,1.4
401,800,0.08,"new_piecewise taylor","sigma[1]",0.322051085358435,0.3
401,800,0.08,"new_piecewise taylor","sigma[2]",0.506188299379902,0.5
402,800,0.08,"new_piecewise taylor","epsilon",0.101935250213279,0.1
402,800,0.08,"new_piecewise taylor","alpha",0.487310639295618,0.5
402,800,0.08,"new_piecewise taylor","gamma",1.41028375384921,1.5
402,800,0.08,"new_piecewise taylor","beta",1.21508638827602,1.4
402,800,0.08,"new_piecewise taylor","sigma[1]",0.323592082710476,0.3
402,800,0.08,"new_piecewise taylor","sigma[2]",0.476116771969875,0.5
403,800,0.08,"new_piecewise taylor","epsilon",0.104132247593123,0.1
403,800,0.08,"new_piecewise taylor","alpha",0.48914385051541,0.5
403,800,0.08,"new_piecewise taylor","gamma",1.39988513541456,1.5
403,800,0.08,"new_piecewise taylor","beta",1.13895680476295,1.4
403,800,0.08,"new_piecewise taylor","sigma[1]",0.331205793333539,0.3
403,800,0.08,"new_piecewise taylor","sigma[2]",0.518251679801272,0.5
404,800,0.08,"new_piecewise taylor","epsilon",0.10729162023951,0.1
404,800,0.08,"new_piecewise taylor","alpha",0.499151666779835,0.5
404,800,0.08,"new_piecewise taylor","gamma",1.80647353587673,1.5
404,800,0.08,"new_piecewise taylor","beta",1.67047406807193,1.4
404,800,0.08,"new_piecewise taylor","sigma[1]",0.324501887941264,0.3
404,800,0.08,"new_piecewise taylor","sigma[2]",0.488114303723444,0.5
405,800,0.08,"new_piecewise taylor","epsilon",0.109758526699148,0.1
405,800,0.08,"new_piecewise taylor","alpha",0.480089227137624,0.5
405,800,0.08,"new_piecewise taylor","gamma",1.71096498988766,1.5
405,800,0.08,"new_piecewise taylor","beta",1.62526314213895,1.4
405,800,0.08,"new_piecewise taylor","sigma[1]",0.320257303751161,0.3
405,800,0.08,"new_piecewise taylor","sigma[2]",0.488945585615284,0.5
406,800,0.08,"new_piecewise taylor","epsilon",0.0974019736363673,0.1
406,800,0.08,"new_piecewise taylor","alpha",0.483914988679254,0.5
406,800,0.08,"new_piecewise taylor","gamma",1.01000059709362,1.5
406,800,0.08,"new_piecewise taylor","beta",0.803935831356564,1.4
406,800,0.08,"new_piecewise taylor","sigma[1]",0.31858198130826,0.3
406,800,0.08,"new_piecewise taylor","sigma[2]",0.513769703614279,0.5
407,800,0.08,"new_piecewise taylor","epsilon",0.102540004181624,0.1
407,800,0.08,"new_piecewise taylor","alpha",0.487219667600608,0.5
407,800,0.08,"new_piecewise taylor","gamma",1.12414468158236,1.5
407,800,0.08,"new_piecewise taylor","beta",0.991968648417234,1.4
407,800,0.08,"new_piecewise taylor","sigma[1]",0.358883608935217,0.3
407,800,0.08,"new_piecewise taylor","sigma[2]",0.510771212032741,0.5
408,800,0.08,"new_piecewise taylor","epsilon",0.0979537127920708,0.1
408,800,0.08,"new_piecewise taylor","alpha",0.475351450210635,0.5
408,800,0.08,"new_piecewise taylor","gamma",1.08444338501944,1.5
408,800,0.08,"new_piecewise taylor","beta",1.05451747259452,1.4
408,800,0.08,"new_piecewise taylor","sigma[1]",0.317099828785872,0.3
408,800,0.08,"new_piecewise taylor","sigma[2]",0.510892491334279,0.5
409,800,0.08,"new_piecewise taylor","epsilon",0.105210419679794,0.1
409,800,0.08,"new_piecewise taylor","alpha",0.46950194077092,0.5
409,800,0.08,"new_piecewise taylor","gamma",1.01000008937571,1.5
409,800,0.08,"new_piecewise taylor","beta",1.12994890744079,1.4
409,800,0.08,"new_piecewise taylor","sigma[1]",0.370491270141298,0.3
409,800,0.08,"new_piecewise taylor","sigma[2]",0.545954337774773,0.5
410,800,0.08,"new_piecewise taylor","epsilon",0.108685868145519,0.1
410,800,0.08,"new_piecewise taylor","alpha",0.486781444972451,0.5
410,800,0.08,"new_piecewise taylor","gamma",1.030968328376,1.5
410,800,0.08,"new_piecewise taylor","beta",1.03813130942328,1.4
410,800,0.08,"new_piecewise taylor","sigma[1]",0.302302824346558,0.3
410,800,0.08,"new_piecewise taylor","sigma[2]",0.520133785795896,0.5
411,800,0.08,"new_piecewise taylor","epsilon",0.0962695869305549,0.1
411,800,0.08,"new_piecewise taylor","alpha",0.48873715315662,0.5
411,800,0.08,"new_piecewise taylor","gamma",1.54690174518521,1.5
411,800,0.08,"new_piecewise taylor","beta",1.4687817831517,1.4
411,800,0.08,"new_piecewise taylor","sigma[1]",0.301815406243114,0.3
411,800,0.08,"new_piecewise taylor","sigma[2]",0.48157668836883,0.5
412,800,0.08,"new_piecewise taylor","epsilon",0.102669966910621,0.1
412,800,0.08,"new_piecewise taylor","alpha",0.486762617749832,0.5
412,800,0.08,"new_piecewise taylor","gamma",1.09117458793586,1.5
412,800,0.08,"new_piecewise taylor","beta",1.19659928535728,1.4
412,800,0.08,"new_piecewise taylor","sigma[1]",0.315000539907297,0.3
412,800,0.08,"new_piecewise taylor","sigma[2]",0.530814910787445,0.5
413,800,0.08,"new_piecewise taylor","epsilon",0.113546430167697,0.1
413,800,0.08,"new_piecewise taylor","alpha",0.488707614594563,0.5
413,800,0.08,"new_piecewise taylor","gamma",1.4323153283407,1.5
413,800,0.08,"new_piecewise taylor","beta",1.37129519181423,1.4
413,800,0.08,"new_piecewise taylor","sigma[1]",0.400531233108182,0.3
413,800,0.08,"new_piecewise taylor","sigma[2]",0.510089317540521,0.5
414,800,0.08,"new_piecewise taylor","epsilon",0.095823964358236,0.1
414,800,0.08,"new_piecewise taylor","alpha",0.489119433274955,0.5
414,800,0.08,"new_piecewise taylor","gamma",1.59195809927421,1.5
414,800,0.08,"new_piecewise taylor","beta",1.30772954562287,1.4
414,800,0.08,"new_piecewise taylor","sigma[1]",0.326151463214272,0.3
414,800,0.08,"new_piecewise taylor","sigma[2]",0.488277734077369,0.5
415,800,0.08,"new_piecewise taylor","epsilon",0.116372201697868,0.1
415,800,0.08,"new_piecewise taylor","alpha",0.474770648837416,0.5
415,800,0.08,"new_piecewise taylor","gamma",1.63892205827485,1.5
415,800,0.08,"new_piecewise taylor","beta",1.33780913343182,1.4
415,800,0.08,"new_piecewise taylor","sigma[1]",0.35065166171813,0.3
415,800,0.08,"new_piecewise taylor","sigma[2]",0.527144647145766,0.5
416,800,0.08,"new_piecewise taylor","epsilon",0.0926708827557304,0.1
416,800,0.08,"new_piecewise taylor","alpha",0.485066025957821,0.5
416,800,0.08,"new_piecewise taylor","gamma",1.13785233747683,1.5
416,800,0.08,"new_piecewise taylor","beta",0.910075459323321,1.4
416,800,0.08,"new_piecewise taylor","sigma[1]",0.307535433580148,0.3
416,800,0.08,"new_piecewise taylor","sigma[2]",0.455189395660722,0.5
417,800,0.08,"new_piecewise taylor","epsilon",0.0905790159702419,0.1
417,800,0.08,"new_piecewise taylor","alpha",0.502511449417725,0.5
417,800,0.08,"new_piecewise taylor","gamma",1.52481346546356,1.5
417,800,0.08,"new_piecewise taylor","beta",1.35808890017996,1.4
417,800,0.08,"new_piecewise taylor","sigma[1]",0.342132998762447,0.3
417,800,0.08,"new_piecewise taylor","sigma[2]",0.494609681264006,0.5
418,800,0.08,"new_piecewise taylor","epsilon",0.0963867088668842,0.1
418,800,0.08,"new_piecewise taylor","alpha",0.481051080962213,0.5
418,800,0.08,"new_piecewise taylor","gamma",1.88150445558455,1.5
418,800,0.08,"new_piecewise taylor","beta",1.37411427012486,1.4
418,800,0.08,"new_piecewise taylor","sigma[1]",0.308063677872599,0.3
418,800,0.08,"new_piecewise taylor","sigma[2]",0.473823053009263,0.5
419,800,0.08,"new_piecewise taylor","epsilon",0.104998158326733,0.1
419,800,0.08,"new_piecewise taylor","alpha",0.494946472589535,0.5
419,800,0.08,"new_piecewise taylor","gamma",1.13477204302361,1.5
419,800,0.08,"new_piecewise taylor","beta",1.24708927725795,1.4
419,800,0.08,"new_piecewise taylor","sigma[1]",0.331626281340808,0.3
419,800,0.08,"new_piecewise taylor","sigma[2]",0.546453072852351,0.5
420,800,0.08,"new_piecewise taylor","epsilon",0.0925723532784625,0.1
420,800,0.08,"new_piecewise taylor","alpha",0.48559886764851,0.5
420,800,0.08,"new_piecewise taylor","gamma",1.31496651548005,1.5
420,800,0.08,"new_piecewise taylor","beta",1.37926589839997,1.4
420,800,0.08,"new_piecewise taylor","sigma[1]",0.307049429056511,0.3
420,800,0.08,"new_piecewise taylor","sigma[2]",0.521344506878743,0.5
421,800,0.08,"new_piecewise taylor","epsilon",0.1143370536044,0.1
421,800,0.08,"new_piecewise taylor","alpha",0.483763178952753,0.5
421,800,0.08,"new_piecewise taylor","gamma",1.01000012684341,1.5
421,800,0.08,"new_piecewise taylor","beta",1.18092601773924,1.4
421,800,0.08,"new_piecewise taylor","sigma[1]",0.348529046618354,0.3
421,800,0.08,"new_piecewise taylor","sigma[2]",0.491835843908821,0.5
422,800,0.08,"new_piecewise taylor","epsilon",0.105404667190296,0.1
422,800,0.08,"new_piecewise taylor","alpha",0.471904544030652,0.5
422,800,0.08,"new_piecewise taylor","gamma",1.01000001794233,1.5
422,800,0.08,"new_piecewise taylor","beta",0.799910263437572,1.4
422,800,0.08,"new_piecewise taylor","sigma[1]",0.346968363300579,0.3
422,800,0.08,"new_piecewise taylor","sigma[2]",0.505913309072289,0.5
423,800,0.08,"new_piecewise taylor","epsilon",0.11362030484913,0.1
423,800,0.08,"new_piecewise taylor","alpha",0.480288932358752,0.5
423,800,0.08,"new_piecewise taylor","gamma",1.01000060933722,1.5
423,800,0.08,"new_piecewise taylor","beta",0.4947884729855,1.4
423,800,0.08,"new_piecewise taylor","sigma[1]",0.377136718305918,0.3
423,800,0.08,"new_piecewise taylor","sigma[2]",0.501223873672356,0.5
424,800,0.08,"new_piecewise taylor","epsilon",0.106918778961794,0.1
424,800,0.08,"new_piecewise taylor","alpha",0.470804176024943,0.5
424,800,0.08,"new_piecewise taylor","gamma",1.02512339013147,1.5
424,800,0.08,"new_piecewise taylor","beta",0.85520746435119,1.4
424,800,0.08,"new_piecewise taylor","sigma[1]",0.347279054819867,0.3
424,800,0.08,"new_piecewise taylor","sigma[2]",0.5145704274593,0.5
425,800,0.08,"new_piecewise taylor","epsilon",0.104726127387054,0.1
425,800,0.08,"new_piecewise taylor","alpha",0.486703230664084,0.5
425,800,0.08,"new_piecewise taylor","gamma",1.4983732003154,1.5
425,800,0.08,"new_piecewise taylor","beta",1.2703432881559,1.4
