"path","ratio","sub_h","method","parameter","estimate","truth"
577,100,0.01,"random","y",-0.213346539619866,-0.05
577,100,0.01,"random","sigma",1.68278317588562,1.7
578,100,0.01,"random","epsilon",0.09962762333167,0.1
578,100,0.01,"random","y",-0.100275393307115,-0.05
578,100,0.01,"random","sigma",1.72627880175038,1.7
579,100,0.01,"random","epsilon",0.101710488931006,0.1
579,100,0.01,"random","y",-0.119208877722863,-0.05
579,100,0.01,"random","sigma",1.72166304937227,1.7
580,100,0.01,"random","epsilon",0.094433871093654,0.1
580,100,0.01,"random","y",-0.023326612966764,-0.05
580,100,0.01,"random","sigma",1.69032256261251,1.7
581,100,0.01,"random","epsilon",0.115197855086065,0.1
581,100,0.01,"random","y",0.0038707282708955,-0.05
581,100,0.01,"random","sigma",1.67207841613142,1.7
582,100,0.01,"random","epsilon",0.0924511607647986,0.1
582,100,0.01,"random","y",-0.0263104985410985,-0.05
582,100,0.01,"random","sigma",1.71792705346121,1.7
583,100,0.01,"random","epsilon",0.0980030300675937,0.1
583,100,0.01,"random","y",-0.00973878428098502,-0.05
583,100,0.01,"random","sigma",1.71022021432088,1.7
584,100,0.01,"random","epsilon",0.10747276729541,0.1
584,100,0.01,"random","y",-0.083083477210459,-0.05
584,100,0.01,"random","sigma",1.69290096253034,1.7
585,100,0.01,"random","epsilon",0.106277412523326,0.1
585,100,0.01,"random","y",-0.0645122664358538,-0.05
585,100,0.01,"random","sigma",1.69718653409506,1.7
586,100,0.01,"random","epsilon",0.0965303252303321,0.1
586,100,0.01,"random","y",-0.0519317448733788,-0.05
586,100,0.01,"random","sigma",1.73369538486046,1.7
587,100,0.01,"random","epsilon",0.107277084758589,0.1
587,100,0.01,"random","y",-0.0569100714075816,-0.05
587,100,0.01,"random","sigma",1.68141248644996,1.7
588,100,0.01,"random","epsilon",0.111573918939149,0.1
588,100,0.01,"random","y",-0.0240281639665801,-0.05
588,100,0.01,"random","sigma",1.72837013098078,1.7
589,100,0.01,"random","epsilon",0.109603875088939,0.1
589,100,0.01,"random","y",-0.00871017292021549,-0.05
589,100,0.01,"random","sigma",1.70726522821147,1.7
590,100,0.01,"random","epsilon",0.108121380738352,0.1
590,100,0.01,"random","y",-0.0249719785139357,-0.05
590,100,0.01,"random","sigma",1.6818329457565,1.7
591,100,0.01,"random","epsilon",0.102323576405439,0.1
591,100,0.01,"random","y",-0.0374163669568914,-0.05
591,100,0.01,"random","sigma",1.66700723525325,1.7
592,100,0.01,"random","epsilon",0.0950563607024664,0.1
592,100,0.01,"random","y",-0.0621301745684769,-0.05
592,100,0.01,"random","sigma",1.7148218514275,1.7
593,100,0.01,"random","epsilon",0.114598317354005,0.1
593,100,0.01,"random","y",-0.101264569195464,-0.05
593,100,0.01,"random","sigma",1.64774657495119,1.7
594,100,0.01,"random","epsilon",0.0970963747437791,0.1
594,100,0.01,"random","y",-0.0135140220620544,-0.05
594,100,0.01,"random","sigma",1.72719137195796,1.7
595,100,0.01,"random","epsilon",0.103644545494428,0.1
595,100,0.01,"random","y",-0.0408420250160839,-0.05
595,100,0.01,"random","sigma",1.68606546678626,1.7
596,100,0.01,"random","epsilon",0.107788015103039,0.1
596,100,0.01,"random","y",0.0102981674018244,-0.05
596,100,0.01,"random","sigma",1.69370920998705,1.7
597,100,0.01,"random","epsilon",0.0915656740914076,0.1
597,100,0.01,"random","y",0.020467135189849,-0.05
597,100,0.01,"random","sigma",1.75178271344533,1.7
598,100,0.01,"random","epsilon",0.0952485105521966,0.1
598,100,0.01,"random","y",-0.0737386943659004,-0.05
598,100,0.01,"random","sigma",1.69720969643708,1.7
599,100,0.01,"random","epsilon",0.0949318867929213,0.1
599,100,0.01,"random","y",-0.0476601906557795,-0.05
599,100,0.01,"random","sigma",1.67394685217554,1.7
600,100,0.01,"random","epsilon",0.0867888517521705,0.1
600,100,0.01,"random","y",-0.0348214822280147,-0.05
600,100,0.01,"random","sigma",1.72188633435222,1.7
601,100,0.01,"random","epsilon",0.105186310638245,0.1
601,100,0.01,"random","y",-0.0940340815755222,-0.05
601,100,0.01,"random","sigma",1.66159619746363,1.7
602,100,0.01,"random","epsilon",0.109199929797606,0.1
602,100,0.01,"random","y",-0.054589951360882,-0.05
602,100,0.01,"random","sigma",1.70078358699529,1.7
603,100,0.01,"random","epsilon",0.0982857987080792,0.1
603,100,0.01,"random","y",-0.0391494967309518,-0.05
603,100,0.01,"random","sigma",1.6841768766731,1.7
604,100,0.01,"random","epsilon",0.0950253811220764,0.1
604,100,0.01,"random","y",-0.0847097021621896,-0.05
604,100,0.01,"random","sigma",1.70154428359722,1.7
605,100,0.01,"random","epsilon",0.0900474556545365,0.1
605,100,0.01,"random","y",-0.0732264350340741,-0.05
605,100,0.01,"random","sigma",1.67331092237211,1.7
606,100,0.01,"random","epsilon",0.105897518795076,0.1
606,100,0.01,"random","y",-0.0981975228035114,-0.05
606,100,0.01,"random","sigma",1.71602687014191,1.7
607,100,0.01,"random","epsilon",0.0892423763586846,0.1
607,100,0.01,"random","y",-0.0234412051346357,-0.05
607,100,0.01,"random","sigma",1.71777616333617,1.7
608,100,0.01,"random","epsilon",0.10264631795867,0.1
608,100,0.01,"random","y",-0.0640119528161258,-0.05
608,100,0.01,"random","sigma",1.73160986550103,1.7
609,100,0.01,"random","epsilon",0.12044544089259,0.1
609,100,0.01,"random","y",-0.00705711039442011,-0.05
609,100,0.01,"random","sigma",1.64116631240554,1.7
610,100,0.01,"random","epsilon",0.0986875825179578,0.1
610,100,0.01,"random","y",-0.0425948441648138,-0.05
610,100,0.01,"random","sigma",1.69199457303759,1.7
611,100,0.01,"random","epsilon",0.101996060284195,0.1
611,100,0.01,"random","y",-0.110220300492033,-0.05
611,100,0.01,"random","sigma",1.69703211315987,1.7
612,100,0.01,"random","epsilon",0.101520941599405,0.1
612,100,0.01,"random","y",-0.128385440522272,-0.05
612,100,0.01,"random","sigma",1.71353131348897,1.7
613,100,0.01,"random","epsilon",0.0968871859526512,0.1
613,100,0.01,"random","y",-0.0282666062390622,-0.05
613,100,0.01,"random","sigma",1.70060335688236,1.7
614,100,0.01,"random","epsilon",0.0942392545175642,0.1
614,100,0.01,"random","y",0.000985609977531482,-0.05
614,100,0.01,"random","sigma",1.76446300896874,1.7
615,100,0.01,"random","epsilon",0.107906455979732,0.1
615,100,0.01,"random","y",-0.0535338398986975,-0.05
615,100,0.01,"random","sigma",1.70445863587758,1.7
616,100,0.01,"random","epsilon",0.106976080896394,0.1
616,100,0.01,"random","y",-0.0365510915554821,-0.05
616,100,0.01,"random","sigma",1.70259605784826,1.7
617,100,0.01,"random","epsilon",0.106149635208772,0.1
617,100,0.01,"random","y",-0.0349110676586234,-0.05
617,100,0.01,"random","sigma",1.67978656550741,1.7
618,100,0.01,"random","epsilon",0.0962228418340695,0.1
618,100,0.01,"random","y",-0.0256466496760373,-0.05
618,100,0.01,"random","sigma",1.68606401428369,1.7
619,100,0.01,"random","epsilon",0.106095474484596,0.1
619,100,0.01,"random","y",0.0111586954185022,-0.05
619,100,0.01,"random","sigma",1.688289520414,1.7
620,100,0.01,"random","epsilon",0.0999744696602833,0.1
620,100,0.01,"random","y",-0.0619713545097321,-0.05
620,100,0.01,"random","sigma",1.68851006397386,1.7
621,100,0.01,"random","epsilon",0.0974920755072537,0.1
621,100,0.01,"random","y",-0.0919628433729907,-0.05
621,100,0.01,"random","sigma",1.70086302818421,1.7
622,100,0.01,"random","epsilon",0.104946170463747,0.1
622,100,0.01,"random","y",-0.033116870946532,-0.05
622,100,0.01,"random","sigma",1.70327889352819,1.7
623,100,0.01,"random","epsilon",0.108378490515164,0.1
623,100,0.01,"random","y",-0.0902509767341893,-0.05
623,100,0.01,"random","sigma",1.66429655130875,1.7
624,100,0.01,"random","epsilon",0.0890338013233596,0.1
624,100,0.01,"random","y",-0.000219775039972556,-0.05
624,100,0.01,"random","sigma",1.72837711683459,1.7
625,100,0.01,"random","epsilon",0.105982135157333,0.1
625,100,0.01,"random","y",-0.108495533047782,-0.05
625,100,0.01,"random","sigma",1.69677241384956,1.7
626,100,0.01,"random","epsilon",0.0987319577550525,0.1
626,100,0.01,"random","y",-0.0983316996332773,-0.05
626,100,0.01,"random","sigma",1.66237648323552,1.7
627,100,0.01,"random","epsilon",0.101540035954608,0.1
627,100,0.01,"random","y",-0.0203575298485696,-0.05
627,100,0.01,"random","sigma",1.67315270063362,1.7
628,100,0.01,"random","epsilon",0.0918645172097897,0.1
628,100,0.01,"random","y",-0.0586108550155936,-0.05
628,100,0.01,"random","sigma",1.69883122548901,1.7
629,100,0.01,"random","epsilon",0.101647031036959,0.1
629,100,0.01,"random","y",-0.0230810334545525,-0.05
629,100,0.01,"random","sigma",1.67080026508642,1.7
630,100,0.01,"random","epsilon",0.102629675265783,0.1
630,100,0.01,"random","y",-0.0816104990558462,-0.05
630,100,0.01,"random","sigma",1.69308431774339,1.7
631,100,0.01,"random","epsilon",0.098277767416647,0.1
631,100,0.01,"random","y",-0.0249233351102019,-0.05
631,100,0.01,"random","sigma",1.67598179002246,1.7
632,100,0.01,"random","epsilon",0.0961285581437864,0.1
632,100,0.01,"random","y",-0.0508249307088957,-0.05
632,100,0.01,"random","sigma",1.71537400290685,1.7
633,100,0.01,"random","epsilon",0.0994051857260782,0.1
633,100,0.01,"random","y",-0.00094087949997668,-0.05
633,100,0.01,"random","sigma",1.69567318882522,1.7
634,100,0.01,"random","epsilon",0.121950539198908,0.1
634,100,0.01,"random","y",-0.22841597553188,-0.05
634,100,0.01,"random","sigma",1.63363632570565,1.7
635,100,0.01,"random","epsilon",0.0964464901769546,0.1
635,100,0.01,"random","y",-0.09384034983065,-0.05
635,100,0.01,"random","sigma",1.71437132011792,1.7
636,100,0.01,"random","epsilon",0.113704000378839,0.1
636,100,0.01,"random","y",-0.0542294934673445,-0.05
636,100,0.01,"random","sigma",1.65646330177123,1.7
637,100,0.01,"random","epsilon",0.0969672852994855,0.1
637,100,0.01,"random","y",-0.0399269955426021,-0.05
637,100,0.01,"random","sigma",1.69112054107864,1.7
638,100,0.01,"random","epsilon",0.109156396156723,0.1
638,100,0.01,"random","y",-0.0255342331905908,-0.05
638,100,0.01,"random","sigma",1.70684699600441,1.7
639,100,0.01,"random","epsilon",0.0943700026925605,0.1
639,100,0.01,"random","y",-0.0836397057977391,-0.05
639,100,0.01,"random","sigma",1.65123361738475,1.7
640,100,0.01,"random","epsilon",0.0966290218554128,0.1
640,100,0.01,"random","y",-0.019238357853401,-0.05
640,100,0.01,"random","sigma",1.69394467576286,1.7
641,100,0.01,"random","epsilon",0.114830804423177,0.1
641,100,0.01,"random","y",-0.0190419657054147,-0.05
641,100,0.01,"random","sigma",1.68571776170951,1.7
642,100,0.01,"random","epsilon",0.0987133383067401,0.1
642,100,0.01,"random","y",-0.0654475332007243,-0.05
642,100,0.01,"random","sigma",1.68136732193165,1.7
643,100,0.01,"random","epsilon",0.110770283495007,0.1
643,100,0.01,"random","y",-0.11257012331594,-0.05
643,100,0.01,"random","sigma",1.65842910859232,1.7
644,100,0.01,"random","epsilon",0.102123886216049,0.1
644,100,0.01,"random","y",-0.0797706326570501,-0.05
644,100,0.01,"random","sigma",1.69472728155092,1.7
645,100,0.01,"random","epsilon",0.0900308003028906,0.1
645,100,0.01,"random","y",-0.00717611541117051,-0.05
645,100,0.01,"random","sigma",1.71705650146801,1.7
646,100,0.01,"random","epsilon",0.0949435164220517,0.1
646,100,0.01,"random","y",-0.0780263905797013,-0.05
646,100,0.01,"random","sigma",1.71942492308227,1.7
647,100,0.01,"random","epsilon",0.0991006623241617,0.1
647,100,0.01,"random","y",-0.0646149174722327,-0.05
647,100,0.01,"random","sigma",1.69457009719936,1.7
648,100,0.01,"random","epsilon",0.107721552319197,0.1
648,100,0.01,"random","y",-0.0402465061120258,-0.05
648,100,0.01,"random","sigma",1.69411617290352,1.7
649,100,0.01,"random","epsilon",0.10991003649229,0.1
649,100,0.01,"random","y",-0.0803384894784764,-0.05
649,100,0.01,"random","sigma",1.67705963800565,1.7
650,100,0.01,"random","epsilon",0.0943293212739258,0.1
650,100,0.01,"random","y",-0.0702199068269442,-0.05
650,100,0.01,"random","sigma",1.70785921402113,1.7
651,100,0.01,"random","epsilon",0.0953842115331566,0.1
651,100,0.01,"random","y",-0.105968126167573,-0.05
651,100,0.01,"random","sigma",1.71148989254054,1.7
652,100,0.01,"random","epsilon",0.0920101149981364,0.1
652,100,0.01,"random","y",-0.11022384208238,-0.05
652,100,0.01,"random","sigma",1.70268070398525,1.7
653,100,0.01,"random","epsilon",0.0927825302592557,0.1
653,100,0.01,"random","y",-0.0586463445686388,-0.05
653,100,0.01,"random","sigma",1.70858305929423,1.7
654,100,0.01,"random","epsilon",0.109635551499085,0.1
654,100,0.01,"random","y",-0.046122980666846,-0.05
654,100,0.01,"random","sigma",1.69369798101197,1.7
655,100,0.01,"random","epsilon",0.111819503942716,0.1
655,100,0.01,"random","y",-0.0762324920481217,-0.05
655,100,0.01,"random","sigma",1.68955101045609,1.7
656,100,0.01,"random","epsilon",0.103078752140588,0.1
656,100,0.01,"random","y",-0.0390139091183827,-0.05
656,100,0.01,"random","sigma",1.684472832517,1.7
657,100,0.01,"random","epsilon",0.0982310825144418,0.1
657,100,0.01,"random","y",-0.019623441079547,-0.05
657,100,0.01,"random","sigma",1.69975483862231,1.7
658,100,0.01,"random","epsilon",0.100448141051818,0.1
658,100,0.01,"random","y",-0.0733882172503058,-0.05
658,100,0.01,"random","sigma",1.69818521992908,1.7
659,100,0.01,"random","epsilon",0.100258422328488,0.1
659,100,0.01,"random","y",-0.0960558248111459,-0.05
659,100,0.01,"random","sigma",1.69591805298266,1.7
660,100,0.01,"random","epsilon",0.106117808499513,0.1
660,100,0.01,"random","y",-0.08285662193018,-0.05
660,100,0.01,"random","sigma",1.69946964158047,1.7
661,100,0.01,"random","epsilon",0.100993204171793,0.1
661,100,0.01,"random","y",-0.0290070678740506,-0.05
661,100,0.01,"random","sigma",1.7539190613799,1.7
662,100,0.01,"random","epsilon",0.0940205657859256,0.1
662,100,0.01,"random","y",-0.0664165290061877,-0.05
662,100,0.01,"random","sigma",1.68234438346167,1.7
663,100,0.01,"random","epsilon",0.0956129142558946,0.1
663,100,0.01,"random","y",-0.00133866291456774,-0.05
663,100,0.01,"random","sigma",1.70951530133158,1.7
664,100,0.01,"random","epsilon",0.104564194306501,0.1
664,100,0.01,"random","y",-0.0676174825805121,-0.05
664,100,0.01,"random","sigma",1.68408547549702,1.7
665,100,0.01,"random","epsilon",0.094267254012635,0.1
665,100,0.01,"random","y",-0.0370695312176941,-0.05
665,100,0.01,"random","sigma",1.72305398274985,1.7
666,100,0.01,"random","epsilon",0.0983657029316162,0.1
666,100,0.01,"random","y",-0.00555611567537288,-0.05
666,100,0.01,"random","sigma",1.70178554256407,1.7
667,100,0.01,"random","epsilon",0.0994339858361398,0.1
667,100,0.01,"random","y",-0.0483057092839778,-0.05
667,100,0.01,"random","sigma",1.67132589636215,1.7
668,100,0.01,"random","epsilon",0.107066666659429,0.1
668,100,0.01,"random","y",-0.0659057993377386,-0.05
668,100,0.01,"random","sigma",1.70886300160957,1.7
669,100,0.01,"random","epsilon",0.106120348071084,0.1
669,100,0.01,"random","y",-0.0320585343768305,-0.05
669,100,0.01,"random","sigma",1.68183523641636,1.7
670,100,0.01,"random","epsilon",0.107800912313899,0.1
670,100,0.01,"random","y",-0.0803336730357908,-0.05
670,100,0.01,"random","sigma",1.71760853084579,1.7
671,100,0.01,"random","epsilon",0.089205477250368,0.1
671,100,0.01,"random","y",-0.0349860921893665,-0.05
671,100,0.01,"random","sigma",1.73578233854406,1.7
672,100,0.01,"random","epsilon",0.109328277241336,0.1
672,100,0.01,"random","y",-0.0520141250213126,-0.05
672,100,0.01,"random","sigma",1.70796750945026,1.7
673,100,0.01,"random","epsilon",0.104746091772142,0.1
673,100,0.01,"random","y",-0.0536886626203614,-0.05
673,100,0.01,"random","sigma",1.70116659838618,1.7
674,100,0.01,"random","epsilon",0.0971849649505332,0.1
674,100,0.01,"random","y",-0.0664768997616735,-0.05
674,100,0.01,"random","sigma",1.71793475226108,1.7
675,100,0.01,"random","epsilon",0.112530999481665,0.1
675,100,0.01,"random","y",0.00413173780300994,-0.05
675,100,0.01,"random","sigma",1.70457980619079,1.7
676,100,0.01,"random","epsilon",0.100448486153601,0.1
676,100,0.01,"random","y",-0.0547792453971246,-0.05
676,100,0.01,"random","sigma",1.68156981415282,1.7
677,100,0.01,"random","epsilon",0.098261445629858,0.1
677,100,0.01,"random","y",0.0110956907344888,-0.05
677,100,0.01,"random","sigma",1.71553130607299,1.7
678,100,0.01,"random","epsilon",0.0995811869425635,0.1
678,100,0.01,"random","y",-0.0733398565492426,-0.05
678,100,0.01,"random","sigma",1.68697729614024,1.7
679,100,0.01,"random","epsilon",0.121263383560226,0.1
679,100,0.01,"random","y",-0.133119946407622,-0.05
679,100,0.01,"random","sigma",1.66500905978875,1.7
680,100,0.01,"random","epsilon",0.0912297263680464,0.1
680,100,0.01,"random","y",-0.0383268221641556,-0.05
680,100,0.01,"random","sigma",1.71803245230334,1.7
681,100,0.01,"random","epsilon",0.0897652984676749,0.1
681,100,0.01,"random","y",-0.0691647844760269,-0.05
681,100,0.01,"random","sigma",1.71146897353989,1.7
682,100,0.01,"random","epsilon",0.0978007810147226,0.1
682,100,0.01,"random","y",-0.0460170917985909,-0.05
682,100,0.01,"random","sigma",1.73861213404221,1.7
683,100,0.01,"random","epsilon",0.100663332707429,0.1
683,100,0.01,"random","y",-0.10311041499511,-0.05
683,100,0.01,"random","sigma",1.69682602589122,1.7
684,100,0.01,"random","epsilon",0.102759290557765,0.1
684,100,0.01,"random","y",-0.0239102806431831,-0.05
684,100,0.01,"random","sigma",1.70511567523441,1.7
685,100,0.01,"random","epsilon",0.0975895881757247,0.1
685,100,0.01,"random","y",-0.0661674890730036,-0.05
685,100,0.01,"random","sigma",1.66044224337435,1.7
686,100,0.01,"random","epsilon",0.106398515819982,0.1
686,100,0.01,"random","y",-0.111233060217281,-0.05
686,100,0.01,"random","sigma",1.67293364722653,1.7
687,100,0.01,"random","epsilon",0.100913397653999,0.1
687,100,0.01,"random","y",-0.000991193269573432,-0.05
687,100,0.01,"random","sigma",1.6767492971242,1.7
688,100,0.01,"random","epsilon",0.0951815859921666,0.1
688,100,0.01,"random","y",-0.0444790010128463,-0.05
688,100,0.01,"random","sigma",1.69553822126703,1.7
689,100,0.01,"random","epsilon",0.107672595833633,0.1
689,100,0.01,"random","y",-0.0362408297364231,-0.05
689,100,0.01,"random","sigma",1.72036321273145,1.7
690,100,0.01,"random","epsilon",0.100770139254286,0.1
690,100,0.01,"random","y",-0.122392541832328,-0.05
690,100,0.01,"random","sigma",1.71248357328009,1.7
691,100,0.01,"random","epsilon",0.104242216504549,0.1
691,100,0.01,"random","y",-0.0416580822069091,-0.05
691,100,0.01,"random","sigma",1.69378138504004,1.7
692,100,0.01,"random","epsilon",0.0997047640004512,0.1
692,100,0.01,"random","y",-0.0485993963694574,-0.05
692,100,0.01,"random","sigma",1.67136767263786,1.7
693,100,0.01,"random","epsilon",0.0966980366575363,0.1
693,100,0.01,"random","y",-0.0874181761547186,-0.05
693,100,0.01,"random","sigma",1.71182796828524,1.7
694,100,0.01,"random","epsilon",0.112222875259634,0.1
694,100,0.01,"random","y",-0.102886257514853,-0.05
694,100,0.01,"random","sigma",1.66092072777051,1.7
695,100,0.01,"random","epsilon",0.102928555060323,0.1
695,100,0.01,"random","y",-0.00451533212922544,-0.05
695,100,0.01,"random","sigma",1.70563757623095,1.7
